title,source,q1,q2,sep
I have Residence Permit (Tier 2) from my former employer. I left UK and want to visit UK as a tourist,Expat_2596,"So, do I need a visit visa, or can I use the same residence permit which has validity till December 2017?",Will this cause any problem in the visa process?,158
Citizenship for a UK born child from EEA parents after 5 years,Expat_2597,Are they British citizens?,"If yes, how to prove this to obtain a British passport for them?",0
Indian partner of EU national wants to move Germany,Expat_2598,"In order to live together in Germany, what shall we need to do?",we need to register our marriage in Germany?,0
Indian partner of EU national wants to move Germany,Expat_2598,we need to register our marriage in Germany?,what kind of visa should I apply for and what documents are required?,0
Indian partner of EU national wants to move Germany,Expat_2598,what kind of visa should I apply for and what documents are required?,Do I benefit from being the partner of an EU citizen and does that mean my visa processing will be accelerated (or take months)?,0
Does Germany recognize the Surinder Singh ruling?,Expat_2599,For example:     Familienangehörige von Deutschen bekommen keine Aufenthaltskarte nach dem Freizügigkeitsgesetz.... [translation: Family members of Germans cannot get a residence card according to the freedom of movement law....]   Does Germany in fact allow Germans to bring their family members to Germany under freedom of movement when they've lived elsewhere in the EU?,"If so, is there an official source where this information is available?",0
Indian partner of EU citizen applying to join wife in Germany,Expat_2600,"In order to join my wife in Germany, what kind of visa should I apply for and what documents are required?",Do I benefit from being the partner of an EU citizen and does that mean my visa processing will be expedited (or take months)?,0
Can you work on the expiry date of a Canadian Work Permit?,Expat_2601,"If a Canadian work permit says ""Valid until 17 MAR 2017"" then when exactly does it expire?","If you work nights, does it expire at midnight at the start or at the end of that date?",0
B-1 visa holder applying for J-1 visa,Expat_2602,"If I start the process in my country, would I still be able to travel to USA on my B1 while waiting for the J-1 to be approved?","If I were able, and the J-1 were approved, would I have to go back to my home country and then re-enter the US on the J-1?",0
B-1 visa holder applying for J-1 visa,Expat_2602,"If I were able, and the J-1 were approved, would I have to go back to my home country and then re-enter the US on the J-1?","Or, is it better to apply for J-1 while I'm in the States?",0
"I found a new Job, higher salary - Changing Employers under the Germany's Regular work permit",Expat_2603,How should I change employers in this case?,Is it just a matter of going to ausladerbehorde(Immigration Office) with a new working contract?,0
"I found a new Job, higher salary - Changing Employers under the Germany's Regular work permit",Expat_2603,Is it just a matter of going to ausladerbehorde(Immigration Office) with a new working contract?,How can I start working while waiting for the approval?,0
"When will the immigration process change in Germany? New Blue Card Model, or Points Bases?",Expat_2604,"Is there any prevision on when this regulation will be considered, and when I will be able to use my work experience to get a Blue Card?","soweit durch Rechtsverordnung nach Absatz 2 bestimmt, eine durch eine   mindestens fünfjährige Berufserfahrung nachgewiesene vergleichbare   Qualifikation besitzt   Will the immigration be based on points?",0
Sending a 'SEPA direct debit' slip by post - without an envelope?,Expat_2605,"Well, ok, but - do I just drop this piece of paper in one of the orange postal boxes?","Also, what about my account details appearing just like that for everyone to see?",0
Sending a 'SEPA direct debit' slip by post - without an envelope?,Expat_2605,"Also, what about my account details appearing just like that for everyone to see?","On the other hand, if I do put it in an envelope - won't the postal service expect a stamp?",0
Australia PR and career transition,Expat_2606,Now my questions are    Is is possible for me to migrate to Australia and at the same time make this career transition?,Financial analyst is also a select skill so is it possible to apply as an analyst and get a web developer job once I get there?,95
What happens to my wife's UK spouse visa if I get British passport?,Expat_2607,What happens to her visa when/if I get British passport?,Does she need to apply for some other visa or just leave it as is?,0
Can a COS sponsorship for a Tier 2 UK visa (meets all requirements) be delayed/denied because the UK reached its self-imposed monthly limit?,Expat_2608,My Question:    Is there a monthly quota for the number of COS they can issue?,"Might my request for a COS, which meets all the requirements for SOC 2136, be rejected for no other reason than the government meet a monthly quota?",0
Can a COS sponsorship for a Tier 2 UK visa (meets all requirements) be delayed/denied because the UK reached its self-imposed monthly limit?,Expat_2608,"Might my request for a COS, which meets all the requirements for SOC 2136, be rejected for no other reason than the government meet a monthly quota?","And if yes, does my request go into the queue for next month?",0
